time	hru_evap(1)	soil_runoff(1)	soil_moist(1)	soil_rechr(1)	runoff(1)	meltrunoff(1)	infil(1)	hru_actet(1)	Sdex(1)	Sdexcess(1)	basinflow_m(1)	gwoutflow_m(1)	outflow_m(1)	runoutflow_m(1)	Sd(1)
units	(mm/int)	(mm/int)	(mm)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm/int)	(mm)
40830.79167	0	0	256.805	66.805	0	0	0	0	0	0	0	0	0	0	11.0831
40830.83333	0	0	256.805	66.805	0	0	0	0	0	0	0	0	0	0	11.0831
40830.875	0	0	257.005	67.005	0	0	0.2	0	0	0	0	0	0	0	11.0831
40830.91667	0	0	257.205	67.205	0	0	0.2	0	0	0	0	0	0	0	11.0831
40830.95833	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.04167	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.08333	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.125	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.16667	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.20833	0	0	257.205	67.205	0	0	0	0	0	0	0	0	0	0	11.0831
40831.25	0	0	257.605	67.605	0	0	0.4	0	0	0	0	0	0	0	11.0831
40831.29167	0	0	258.605	68.605	0	0	1	0	0	0	0	0	0	0	11.0831
40831.33333	0.0611979	0	259.346	69.3463	0	0	0.8	0.0611979	0	0	0	0	0	0	11.0806
40831.375	0.0884394	0	260.261	70.2615	0	0	1	0.0884394	0	0	0	0	0	0	11.0769
40831.41667	0.0944788	0	260.771	70.7708	0	0	0.6	0.0944788	0	0	0	0	0	0	11.0731
40831.45833	0.0932205	0	261.481	70.9106	0	0	0.8	0.0932205	0	0	0	0	0	0	11.0693
40831.5	0.091955	0	262.393	70.9118	0	0	1	0.091955	0	0	0	0	0	0	11.0656
40831.54167	0.0906345	0	264.706	70.913	0	0	2.4	0.0906345	0	0	0	0	0	0	11.062
40831.58333	0.092574	0	267.617	70.9111	0	0	3	0.092574	0	0	0	0	0	0	11.0583
40831.625	0.0943921	0	269.526	70.9093	0	0	2	0.0943921	0	0	0	0	0	0	11.0546
40831.66667	0.0893584	0	271.041	70.9141	0	0	1.6	0.0893584	0	0	0	0	0	0	11.0511
40831.70833	0.0668222	0	271.576	70.9358	0	0	0.6	0.0668222	0	0	0	0	0	0	11.0484
40831.75	0	0	271.776	71	0	0	0.2	0	0	0	0	0	0	0	11.0484
40831.79167	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40831.83333	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40831.875	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40831.91667	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40831.95833	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.04167	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.08333	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.125	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.16667	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.20833	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.25	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.29167	0	0	271.776	71	0	0	0	0	0	0	0	0	0	0	11.0484
40832.33333	0.0659125	0	271.713	70.9367	0	0	0	0.0659125	0	0	0	0	0	0	11.0459
40832.375	0.0982579	0	271.619	70.8422	0	0	0	0.0982579	0	0	0	0	0	0	11.042
40832.41667	0.101043	0	271.522	70.7451	0	0	0	0.101043	0	0	0	0	0	0	11.0381
40832.45833	0.0993177	0	271.826	70.9046	0	0	0.4	0.0993177	0	0	0	0	0	0	11.0342
40832.5	0.0975131	0	272.332	70.9063	0	0	0.6	0.0975131	0	0	0	0	0	0	11.0304
40832.54167	0.0972379	0	272.439	70.9065	0	0	0.2	0.0972379	0	0	0	0	0	0	11.0266
40832.58333	0.102374	0	272.341	70.8082	0	0	0	0.102374	0	0	0	0	0	0	11.0227
40832.625	0.103958	0	272.241	70.7082	0	0	0	0.103958	0	0	0	0	0	0	11.0186
40832.66667	0.0982553	0	272.146	70.6138	0	0	0	0.0982553	0	0	0	0	0	0	11.0148
40832.70833	0.0722075	0	272.077	70.5444	0	0	0	0.0722075	0	0	0	0	0	0	11.012
40832.75	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40832.79167	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40832.83333	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40832.875	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40832.91667	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40832.95833	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.04167	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.08333	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.125	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.16667	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.20833	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.25	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.29167	0	0	272.077	70.5444	0	0	0	0	0	0	0	0	0	0	11.012
40833.33333	0.0623159	0	272.017	70.4845	0	0	0	0.0623159	0	0	0	0	0	0	11.0096
40833.375	0.110723	0	271.911	70.3781	0	0	0	0.110723	0	0	0	0	0	0	11.0052
40833.41667	0.132063	0	271.784	70.2512	0	0	0	0.132063	0	0	0	0	0	0	11.0001
40833.45833	0.141151	0	271.648	70.1155	0	0	0	0.141151	0	0	0	0	0	0	10.9946
40833.5	0.186347	0	271.469	69.9364	0	0	0	0.186347	0	0	0	0	0	0	10.9874
40833.54167	0.161588	0	271.314	69.7811	0	0	0	0.161588	0	0	0	0	0	0	10.9811
40833.58333	0.160344	0	271.159	69.627	0	0	0	0.160344	0	0	0	0	0	0	10.9748
40833.625	0.16754	0	270.998	69.466	0	0	0	0.16754	0	0	0	0	0	0	10.9683
40833.66667	0.164553	0	270.84	69.3078	0	0	0	0.164553	0	0	0	0	0	0	10.9619
40833.70833	0.103353	0	270.741	69.2085	0	0	0	0.103353	0	0	0	0	0	0	10.9579
40833.75	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40833.79167	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40833.83333	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40833.875	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40833.91667	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40833.95833	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.04167	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.08333	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.125	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.16667	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.20833	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.25	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.29167	0	0	270.741	69.2085	0	0	0	0	0	0	0	0	0	0	10.9579
40834.33333	0.0578532	0	270.685	69.1529	0	0	0	0.0578532	0	0	0	0	0	0	10.9557
40834.375	0.108911	0	270.581	69.0482	0	0	0	0.108911	0	0	0	0	0	0	10.9514
40834.41667	0.13631	0	270.45	68.9172	0	0	0	0.13631	0	0	0	0	0	0	10.9461
40834.45833	0.166219	0	270.29	68.7575	0	0	0	0.166219	0	0	0	0	0	0	10.9397
40834.5	0.193517	0	270.104	68.5715	0	0	0	0.193517	0	0	0	0	0	0	10.9321
40834.54167	0.20438	0	269.908	68.3751	0	0	0	0.20438	0	0	0	0	0	0	10.9242
40834.58333	0.202953	0	269.712	68.18	0	0	0	0.202953	0	0	0	0	0	0	10.9163
40834.625	0.17767	0	269.542	68.0092	0	0	0	0.17767	0	0	0	0	0	0	10.9094
40834.66667	0.143858	0	269.403	67.871	0	0	0	0.143858	0	0	0	0	0	0	10.9038
40834.70833	0.0858489	0	269.321	67.7885	0	0	0	0.0858489	0	0	0	0	0	0	10.9004
40834.75	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40834.79167	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40834.83333	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40834.875	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40834.91667	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40834.95833	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40835	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.04167	0	0	269.321	67.7885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.08333	0	0	269.721	68.1885	0	0	0.4	0	0	0	0	0	0	0	10.9004
40835.125	0	0	269.721	68.1885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.16667	0	0	269.721	68.1885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.20833	0	0	269.721	68.1885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.25	0	0	269.721	68.1885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.29167	0	0	269.721	68.1885	0	0	0	0	0	0	0	0	0	0	10.9004
40835.33333	0.055999	0	269.867	68.3346	0	0	0.2	0.055999	0	0	0	0	0	0	10.8983
40835.375	0.0888482	0	270.182	68.6492	0	0	0.4	0.0888482	0	0	0	0	0	0	10.8948
40835.41667	0.0980261	0	270.287	68.755	0	0	0.2	0.0980261	0	0	0	0	0	0	10.891
40835.45833	0.0999736	0	270.191	68.6589	0	0	0	0.0999736	0	0	0	0	0	0	10.8871
40835.5	0.114095	0	270.082	68.5492	0	0	0	0.114095	0	0	0	0	0	0	10.8827
40835.54167	0.110392	0	269.976	68.4431	0	0	0	0.110392	0	0	0	0	0	0	10.8785
40835.58333	0.100231	0	270.279	68.7468	0	0	0.4	0.100231	0	0	0	0	0	0	10.8746
40835.625	0.099188	0	270.984	69.4514	0	0	0.8	0.099188	0	0	0	0	0	0	10.8708
40835.66667	0.093588	0	271.294	69.7614	0	0	0.4	0.093588	0	0	0	0	0	0	10.8671
40835.70833	0.063625	0	271.633	70.1002	0	0	0.4	0.063625	0	0	0	0	0	0	10.8647
40835.75	0	0	273.033	71	0	0	1.4	0	0	0	0	0	0	0	10.8647
40835.79167	0	0	277.633	71	0	0	4.6	0	0	0	0	0	0	0	10.8647
40835.83333	0	0	281.633	71	0	0	4	0	0	0	0	0	0	0	10.8647
40835.875	0	0	285.033	71	0	0	3.4	0	0	0	0	0	0	0	10.8647
40835.91667	0	0	286.633	71	0	0	1.6	0	0	0	0	0	0	0	10.8647
40835.95833	0	0	287.433	71	0	0	0.8	0	0	0	0	0	0	0	10.8647
40836	0	0	287.833	71	0	0	0.4	0	0	0	0	0	0	0	10.8647
40836.04167	0	0	289.033	71	0	0	1.2	0	0	0	0	0	0	0	10.8647
40836.08333	0	0	289.833	71	0	0	0.8	0	0	0	0	0	0	0	10.8647
40836.125	0	0	292.833	71	0	0	3	0	0	0	0	0	0	0	10.8647
40836.16667	0	0	297.433	71	0	0	4.6	0	0	0	0	0	0	0	10.8647
40836.20833	0	0	297.633	71	0	0	0.2	0	0	0	0	0	0	0	10.8647
40836.25	0	0	298.233	71	0	0	0.6	0	0	0	0	0	0	0	10.8647
40836.29167	0	0	299.233	71	0	0	1	0	0	0	0	0	0	0	10.8647
40836.33333	0.0581756	0	299.977	70.9439	0	0	0.8	0.0581756	0	0	0	0	0	0	10.8627
40836.375	0.0932243	0	300.087	70.91	0	0	0.2	0.0932243	0	0	0	0	0	0	10.8594
40836.41667	0.10155	0	299.989	70.812	0	0	0	0.10155	0	0	0	0	0	0	10.8559
40836.45833	0.100351	0	299.892	70.7152	0	0	0	0.100351	0	0	0	0	0	0	10.8524
40836.5	0.100445	0	299.795	70.6182	0	0	0	0.100445	0	0	0	0	0	0	10.8489
40836.54167	0.101182	0	299.697	70.5206	0	0	0	0.101182	0	0	0	0	0	0	10.8453
40836.58333	0.10047	0	299.6	70.4236	0	0	0	0.10047	0	0	0	0	0	0	10.8418
40836.625	0.102489	0	299.501	70.3247	0	0	0	0.102489	0	0	0	0	0	0	10.8382
40836.66667	0.0926919	0	299.812	70.6353	0	0	0.4	0.0926919	0	0	0	0	0	0	10.835
40836.70833	0.0613484	0	299.753	70.5761	0	0	0	0.0613484	0	0	0	0	0	0	10.8329
40836.75	0	0	299.753	70.5761	0	0	0	0	0	0	0	0	0	0	10.8329
40836.79167	0	0	299.753	70.5761	0	0	0	0	0	0	0	0	0	0	10.8329
40836.83333	0	0	299.753	70.5761	0	0	0	0	0	0	0	0	0	0	10.8329
40836.875	0	0	299.753	70.5761	0	0	0	0	0	0	0	0	0	0	10.8329
40836.91667	0	0	299.953	70.7761	0	0	0.2	0	0	0	0	0	0	0	10.8329
40836.95833	0	0	300.353	71	0	0	0.4	0	0	0	0	0	0	0	10.8329
40837	0	0	300.553	71	0	0	0.2	0	0	0	0	0	0	0	10.8329
40837.04167	0	0	300.753	71	0	0	0.2	0	0	0	0	0	0	0	10.8329
40837.08333	0	0	300.753	71	0	0	0	0	0	0	0	0	0	0	10.8329
40837.125	0	0	301.153	71	0	0	0.4	0	0	0	0	0	0	0	10.8329
40837.16667	0	0	301.168	71	0	0	0.01535	0	0	0	0	0	0	0	10.8329
40837.20833	0	0	301.168	71	0	0	0	0	0	0	0	0	0	0	10.8329
40837.25	0	0	301.205	71	0	0	0.03715	0	0	0	0	0	0	0	10.8329
40837.29167	0	0	301.205	71	0	0	0	0	0	0	0	0	0	0	10.8329
40837.33333	0.0507895	0	301.315	70.951	0	0	0.1588	0.0507895	0	0	0	0	0	0	10.8311
40837.375	0.093516	0	301.225	70.8607	0	0	0	0.093516	0	0	0	0	0	0	10.8279
40837.41667	0.111946	0	301.117	70.7526	0	0	0	0.111946	0	0	0	0	0	0	10.824
40837.45833	0.119107	0	301.402	70.885	0	0	0.4	0.119107	0	0	0	0	0	0	10.8198
40837.5	0.117029	0	301.308	70.7912	0	0	0.0192	0.117029	0	0	0	0	0	0	10.8158
40837.54167	0	0	301.508	70.9912	0	0	0.2	0	0	0	0	0	0	0	10.8158
40837.58333	0.121681	0	301.39	70.8738	0	0	0	0.121681	0	0	0	0	0	0	10.8116
40837.625	0.112981	0	301.281	70.7647	0	0	0	0.112981	0	0	0	0	0	0	10.8077
40837.66667	0.0989184	0	301.186	70.6692	0	0	0	0.0989184	0	0	0	0	0	0	10.8042
40837.70833	0.0592708	0	301.129	70.612	0	0	0	0.0592708	0	0	0	0	0	0	10.8022
40837.75	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40837.79167	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40837.83333	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40837.875	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40837.91667	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40837.95833	0	0	301.129	70.612	0	0	0	0	0	0	0	0	0	0	10.8022
40838	0	0	301.196	70.6797	0	0	0	0	0	0	0	0	0	0	10.8022
40838.04167	0	0	301.264	70.7475	0	0	0	0	0	0	0	0	0	0	10.8022
40838.08333	0	0	301.332	70.8152	0	0	0	0	0	0	0	0	0	0	10.8022
40838.125	0	0	301.4	70.883	0	0	0	0	0	0	0	0	0	0	10.8022
40838.16667	0	0	301.467	70.9507	0	0	0	0	0	0	0	0	0	0	10.8022
40838.20833	0	0	301.535	71	0	0	0	0	0	0	0	0	0	0	10.8022
40838.25	0	0	301.603	71	0	0	0	0	0	0	0	0	0	0	10.8022
40838.29167	0	0	301.671	71	0	0	0	0	0	0	0	0	0	0	10.8022
40838.33333	0.045777	0	301.694	70.9558	0	0	0	0.045777	0	0	0	0	0	0	10.8006
40838.375	0.101598	0	301.664	70.9019	0	0	0	0.101598	0	0	0	0	0	0	10.7971
40838.41667	0.128913	0	301.607	70.8452	0	0	0	0.128913	0	0	0	0	0	0	10.7926
40838.45833	0.151151	0	301.529	70.767	0	0	0	0.151151	0	0	0	0	0	0	10.7874
40838.5	0.156923	0	301.445	70.6833	0	0	0	0.156923	0	0	0	0	0	0	10.782
40838.54167	0.151012	0	301.367	70.6052	0	0	0	0.151012	0	0	0	0	0	0	10.7768
40838.58333	0.16494	0	301.276	70.5137	0	0	0	0.16494	0	0	0	0	0	0	10.7711
40838.625	0.163899	0	301.185	70.4232	0	0	0	0.163899	0	0	0	0	0	0	10.7654
40838.66667	0.144746	0	301.113	70.3512	0	0	0	0.144746	0	0	0	0	0	0	10.7604
40838.70833	0.0740576	0	301.109	70.3474	0	0	0	0.0740576	0	0	0	0	0	0	10.7579
40838.75	0	0	301.177	70.4152	0	0	0	0	0	0	0	0	0	0	10.7579
40838.79167	0	0	301.245	70.4829	0	0	0	0	0	0	0	0	0	0	10.7579
40838.83333	0	0	301.313	70.5506	0	0	0	0	0	0	0	0	0	0	10.7579
40838.875	0	0	301.38	70.6184	0	0	0	0	0	0	0	0	0	0	10.7579
40838.91667	0	0	301.448	70.6861	0	0	0	0	0	0	0	0	0	0	10.7579
40838.95833	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.04167	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.08333	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.125	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.16667	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.20833	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.25	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.29167	0	0	301.516	70.7539	0	0	0	0	0	0	0	0	0	0	10.7579
40839.33333	0.0262755	0	301.49	70.7285	0	0	0	0.0262755	0	0	0	0	0	0	10.757
40839.375	0.103396	0	301.391	70.6287	0	0	0	0.103396	0	0	0	0	0	0	10.7534
40839.41667	0.200439	0	301.197	70.4351	0	0	0	0.200439	0	0	0	0	0	0	10.7465
40839.45833	0.301052	0	300.906	70.1444	0	0	0	0.301052	0	0	0	0	0	0	10.7361
40839.5	0.395751	0	300.524	69.7623	0	0	0	0.395751	0	0	0	0	0	0	10.7225
40839.54167	0.48609	0	300.055	69.293	0	0	0	0.48609	0	0	0	0	0	0	10.7058
40839.58333	0.481682	0	299.59	68.8279	0	0	0	0.481682	0	0	0	0	0	0	10.6892
40839.625	0.458308	0	299.147	68.3854	0	0	0	0.458308	0	0	0	0	0	0	10.6734
40839.66667	0.413753	0	298.748	67.9859	0	0	0	0.413753	0	0	0	0	0	0	10.6591
40839.70833	0.300015	0	298.458	67.6962	0	0	0	0.300015	0	0	0	0	0	0	10.6488
40839.75	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40839.79167	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40839.83333	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40839.875	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40839.91667	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40839.95833	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.04167	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.08333	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.125	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.16667	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.20833	0	0	298.458	67.6962	0	0	0	0	0	0	0	0	0	0	10.6488
40840.25	0	0	300.458	69.6962	0	0	2	0	0	0	0	0	0	0	10.6488
40840.29167	0	0	302.858	71	0	0	2.4	0	0	0	0	0	0	0	10.6488
40840.33333	0.0459814	0	303.014	70.9556	0	0	0.2	0.0459814	0	0	0	0	0	0	10.6472
40840.375	0.138367	0	302.88	70.8219	0	0	0	0.138367	0	0	0	0	0	0	10.6425
40840.41667	0.215999	0	302.671	70.6133	0	0	0	0.215999	0	0	0	0	0	0	10.6352
40840.45833	0.255681	0	302.424	70.3662	0	0	0	0.255681	0	0	0	0	0	0	10.6265
40840.5	0.315394	0	302.12	70.0616	0	0	0	0.315394	0	0	0	0	0	0	10.6158
40840.54167	0.334544	0	301.797	69.7384	0	0	0	0.334544	0	0	0	0	0	0	10.6045
40840.58333	0.349108	0	301.459	69.4011	0	0	0	0.349108	0	0	0	0	0	0	10.5926
40840.625	0.321	0	301.149	69.091	0	0	0	0.321	0	0	0	0	0	0	10.5817
40840.66667	0.25718	0	300.901	68.8426	0	0	0	0.25718	0	0	0	0	0	0	10.573
40840.70833	0.194156	0	300.713	68.655	0	0	0	0.194156	0	0	0	0	0	0	10.5664
40840.75	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40840.79167	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40840.83333	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40840.875	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40840.91667	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40840.95833	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.04167	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.08333	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.125	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.16667	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.20833	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.25	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.29167	0	0	300.713	68.655	0	0	0	0	0	0	0	0	0	0	10.5664
40841.33333	0.0411491	0	300.673	68.6152	0	0	0	0.0411491	0	0	0	0	0	0	10.565
40841.375	0.0837624	0	300.592	68.5343	0	0	0	0.0837624	0	0	0	0	0	0	10.5621
40841.41667	0.124055	0	300.473	68.4145	0	0	0	0.124055	0	0	0	0	0	0	10.5579
40841.45833	0.158728	0	300.319	68.2611	0	0	0	0.158728	0	0	0	0	0	0	10.5525
40841.5	0.17283	0	300.152	68.0942	0	0	0	0.17283	0	0	0	0	0	0	10.5467
40841.54167	0.141983	0	300.415	68.357	0	0	0.4	0.141983	0	0	0	0	0	0	10.5419
40841.58333	0.135237	0	300.485	68.4264	0	0	0.2	0.135237	0	0	0	0	0	0	10.5373
40841.625	0.118016	0	301.77	69.7123	0	0	1.4	0.118016	0	0	0	0	0	0	10.5333
40841.66667	0.0991665	0	301.875	69.8165	0	0	0.2	0.0991665	0	0	0	0	0	0	10.53
40841.70833	0.0778659	0	301.799	69.7412	0	0	0	0.0778659	0	0	0	0	0	0	10.5273
40841.75	0	0	301.799	69.7412	0	0	0	0	0	0	0	0	0	0	10.5273
40841.79167	0	0	301.799	69.7412	0	0	0	0	0	0	0	0	0	0	10.5273
40841.83333	0	0	301.83	69.7719	0	0	0.0307	0	0	0	0	0	0	0	10.5273
40841.875	0	0	302.069	70.0112	0	0	0.23925	0	0	0	0	0	0	0	10.5273
40841.91667	0	0	302.222	70.1635	0	0	0.15225	0	0	0	0	0	0	0	10.5273
40841.95833	0	0	302.467	70.4089	0	0	0.2454	0	0	0	0	0	0	0	10.5273
40842	0	0	302.527	70.4691	0	0	0.04475	0	0	0	0	0	0	0	10.5273
40842.04167	0	0	302.551	70.4924	0	0	0.00780001	0	0	0	0	0	0	0	10.5273
40842.08333	0	0	302.966	70.908	0	0	0.4	0	0	0	0	0	0	0	10.5273
40842.125	0	0	302.982	70.9235	0	0	0	0	0	0	0	0	0	0	10.5273
40842.16667	0	0	302.997	70.939	0	0	0	0	0	0	0	0	0	0	10.5273
40842.20833	0	0	303.013	70.9546	0	0	0	0	0	0	0	0	0	0	10.5273
40842.25	0	0	303.028	70.9701	0	0	0	0	0	0	0	0	0	0	10.5273
40842.29167	0	0	303.044	70.9856	0	0	0	0	0	0	0	0	0	0	10.5273
40842.33333	0	0	303.059	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.375	0	0	303.075	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.41667	0	0	303.09	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.45833	0	0	303.106	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.5	0	0	303.121	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.54167	0	0	303.337	71	0	0	0.2	0	0	0	0	0	0	0	10.5273
40842.58333	0	0	303.353	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.625	0	0	303.368	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.66667	0	0	303.384	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.70833	0	0	303.399	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.75	0	0	303.415	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.79167	0	0	303.43	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.83333	0	0	303.446	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.875	0	0	303.461	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.91667	0	0	303.477	71	0	0	0	0	0	0	0	0	0	0	10.5273
40842.95833	0	0	303.492	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843	0	0	303.795	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.04167	0	0	304.098	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.08333	0	0	304.401	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.125	0	0	304.704	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.16667	0	0	305.007	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.20833	0	0	305.31	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.25	0	0	305.613	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.29167	0	0	305.916	71	0	0	0	0	0	0	0	0	0	0	10.5273
40843.33333	0.0330346	0	306.187	70.9681	0	0	0	0.0330346	0	0	0	0	0	0	10.5262
